zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,all_county_weights,imprecise,military,timezone
76248,32.92574,-97.22899,Keller,TX,Texas,TRUE,,34647,926.6,48439,Tarrant,{'48439':100},FALSE,FALSE,America/Chicago
76249,33.2828,-97.3041,Krum,TX,Texas,TRUE,,7194,41.4,48121,Denton,"{'48121':99.53,'48497':0.47}",FALSE,FALSE,America/Chicago
76250,33.63013,-97.23578,Lindsay,TX,Texas,TRUE,,937,41,48097,Cooke,{'48097':100},FALSE,FALSE,America/Chicago
76251,33.62076,-97.68976,Montague,TX,Texas,TRUE,,731,5.3,48337,Montague,{'48337':100},FALSE,FALSE,America/Chicago
76252,33.68568,-97.38545,Muenster,TX,Texas,TRUE,,2863,6,48097,Cooke,{'48097':100},FALSE,FALSE,America/Chicago
76253,33.61587,-97.31078,Myra,TX,Texas,TRUE,,230,57.4,48097,Cooke,{'48097':100},FALSE,FALSE,America/Chicago
76255,33.82,-97.72916,Nocona,TX,Texas,TRUE,,5411,8,48337,Montague,{'48337':100},FALSE,FALSE,America/Chicago
76258,33.3719,-96.91965,Pilot Point,TX,Texas,TRUE,,6659,28.8,48121,Denton,"{'48121':95.03,'48181':4.97}",FALSE,FALSE,America/Chicago
76259,33.20016,-97.30705,Ponder,TX,Texas,TRUE,,4618,31.5,48121,Denton,"{'48121':99.24,'48497':0.76}",FALSE,FALSE,America/Chicago
76261,33.80065,-97.96329,Ringgold,TX,Texas,TRUE,,233,1.3,48337,Montague,"{'48077':9.44,'48337':90.56}",FALSE,FALSE,America/Chicago
76262,33.00948,-97.22581,Roanoke,TX,Texas,TRUE,,27648,235.6,48121,Denton,"{'48121':60.77,'48439':39.23}",FALSE,FALSE,America/Chicago
76263,33.46746,-97.45338,Rosston,TX,Texas,TRUE,,44,2,48097,Cooke,{'48097':100},FALSE,FALSE,America/Chicago
76264,33.73974,-96.83528,Sadler,TX,Texas,TRUE,,1412,15.3,48181,Grayson,{'48181':100},FALSE,FALSE,America/Chicago
76265,33.74828,-97.54502,Saint Jo,TX,Texas,TRUE,,1893,3.7,48337,Montague,"{'48097':5.76,'48337':94.24}",FALSE,FALSE,America/Chicago
76266,33.36725,-97.21416,Sanger,TX,Texas,TRUE,,13495,43.3,48121,Denton,"{'48097':0.07,'48121':99.93}",FALSE,FALSE,America/Chicago
76268,33.62759,-96.76741,Southmayd,TX,Texas,TRUE,,250,167.2,48181,Grayson,{'48181':100},FALSE,FALSE,America/Chicago
76270,33.45613,-97.75203,Sunset,TX,Texas,TRUE,,1853,7.1,48337,Montague,"{'48337':67.08,'48497':32.92}",FALSE,FALSE,America/Chicago
76271,33.46699,-96.90778,Tioga,TX,Texas,TRUE,,1352,13.2,48181,Grayson,"{'48097':8.88,'48181':91.12}",FALSE,FALSE,America/Chicago
76272,33.46625,-97.1289,Valley View,TX,Texas,TRUE,,4745,18.5,48097,Cooke,"{'48097':98.88,'48121':1.12}",FALSE,FALSE,America/Chicago
76273,33.74558,-96.93354,Whitesboro,TX,Texas,TRUE,,9135,17.3,48181,Grayson,"{'48097':23.21,'48181':76.79}",FALSE,FALSE,America/Chicago
76301,33.90561,-98.48,Wichita Falls,TX,Texas,TRUE,,16540,548.6,48485,Wichita,{'48485':100},FALSE,FALSE,America/Chicago
76302,33.86456,-98.49109,Wichita Falls,TX,Texas,TRUE,,13206,611,48485,Wichita,{'48485':100},FALSE,FALSE,America/Chicago
76305,33.99939,-98.39395,Wichita Falls,TX,Texas,TRUE,,4746,8.4,48485,Wichita,"{'48077':41.55,'48485':58.45}",FALSE,FALSE,America/Chicago
76306,33.9451,-98.52395,Wichita Falls,TX,Texas,TRUE,,15991,470.7,48485,Wichita,{'48485':100},FALSE,FALSE,America/Chicago
76308,33.85238,-98.54057,Wichita Falls,TX,Texas,TRUE,,19677,850.8,48485,Wichita,"{'48009':5.69,'48485':94.31}",FALSE,FALSE,America/Chicago
76309,33.89493,-98.54383,Wichita Falls,TX,Texas,TRUE,,13862,960.3,48485,Wichita,{'48485':100},FALSE,FALSE,America/Chicago
76310,33.7986,-98.51092,Wichita Falls,TX,Texas,TRUE,,17989,38.7,48485,Wichita,"{'48009':8.55,'48077':5.89,'48485':85.56}",FALSE,FALSE,America/Chicago
76311,33.96947,-98.50898,Sheppard Afb,TX,Texas,TRUE,,7535,1757.8,48485,Wichita,{'48485':100},FALSE,FALSE,America/Chicago
76351,33.56891,-98.67458,Archer City,TX,Texas,TRUE,,2035,4.1,48009,Archer,{'48009':100},FALSE,FALSE,America/Chicago
76354,34.09738,-98.62144,Burkburnett,TX,Texas,TRUE,,11270,55.4,48485,Wichita,{'48485':100},FALSE,FALSE,America/Chicago
76357,34.08174,-98.18468,Byers,TX,Texas,TRUE,,712,4.2,48077,Clay,{'48077':100},FALSE,FALSE,America/Chicago
76360,33.96894,-98.96631,Electra,TX,Texas,TRUE,,3502,4.8,48485,Wichita,"{'48009':1.63,'48485':95.06,'48487':3.31}",FALSE,FALSE,America/Chicago
76363,33.48303,-99.542,Goree,TX,Texas,TRUE,,256,1.6,48275,Knox,{'48275':100},FALSE,FALSE,America/Chicago
76364,34.11368,-99.01676,Harrold,TX,Texas,TRUE,,193,1.1,48487,Wilbarger,{'48487':100},FALSE,FALSE,America/Chicago
76365,33.75812,-98.20162,Henrietta,TX,Texas,TRUE,,4831,3.5,48077,Clay,"{'48077':99.42,'48237':0.58}",FALSE,FALSE,America/Chicago
76366,33.727,-98.78208,Holliday,TX,Texas,TRUE,,2317,3.8,48009,Archer,{'48009':100},FALSE,FALSE,America/Chicago
76367,33.97433,-98.72274,Iowa Park,TX,Texas,TRUE,,13045,25.4,48485,Wichita,{'48485':100},FALSE,FALSE,America/Chicago
76370,33.53169,-98.88815,Megargel,TX,Texas,TRUE,,299,1.1,48009,Archer,{'48009':100},FALSE,FALSE,America/Chicago
76371,33.48662,-99.64033,Munday,TX,Texas,TRUE,,1606,5.9,48275,Knox,{'48275':100},FALSE,FALSE,America/Chicago
76372,33.25294,-98.919,Newcastle,TX,Texas,TRUE,,974,1.4,48503,Young,"{'48447':11.5,'48503':88.5}",FALSE,FALSE,America/Chicago
76373,34.13069,-99.11397,Oklaunion,TX,Texas,TRUE,,162,2.2,48487,Wilbarger,{'48487':100},FALSE,FALSE,America/Chicago
76374,33.35974,-98.73818,Olney,TX,Texas,TRUE,,4162,5.7,48503,Young,"{'48009':2.31,'48503':97.69}",FALSE,FALSE,America/Chicago
76377,34.01483,-98.23963,Petrolia,TX,Texas,TRUE,,802,10.2,48077,Clay,{'48077':100},FALSE,FALSE,America/Chicago
76379,33.67016,-98.47541,Scotland,TX,Texas,TRUE,,591,5.3,48009,Archer,{'48009':100},FALSE,FALSE,America/Chicago
76380,33.61862,-99.2424,Seymour,TX,Texas,TRUE,,3820,1.6,48023,Baylor,"{'48023':97.54,'48275':2.46}",FALSE,FALSE,America/Chicago
76384,34.16774,-99.32555,Vernon,TX,Texas,TRUE,,12991,10.5,48487,Wilbarger,"{'48155':0.15,'48487':99.85}",FALSE,FALSE,America/Chicago
76388,33.32169,-99.63092,Weinert,TX,Texas,TRUE,,203,0.8,48207,Haskell,{'48207':100},FALSE,FALSE,America/Chicago
76389,33.51579,-98.45822,Windthorst,TX,Texas,TRUE,,1329,2.6,48009,Archer,"{'48009':75.32,'48077':19.94,'48237':4.74}",FALSE,FALSE,America/Chicago
76401,32.28259,-98.19882,Stephenville,TX,Texas,TRUE,,25702,24.1,48143,Erath,{'48143':100},FALSE,FALSE,America/Chicago
76402,32.2164,-98.21729,Stephenville,TX,Texas,TRUE,,847,3672.5,48143,Erath,{'48143':100},FALSE,FALSE,America/Chicago
76424,32.80509,-98.89861,Breckenridge,TX,Texas,TRUE,,8992,6.7,48429,Stephens,"{'48429':99.86,'48503':0.14}",FALSE,FALSE,America/Chicago
76426,33.16683,-97.84266,Bridgeport,TX,Texas,TRUE,,11302,33.2,48497,Wise,"{'48237':3.06,'48497':96.94}",FALSE,FALSE,America/Chicago
76427,33.15546,-98.37755,Bryson,TX,Texas,TRUE,,804,5.5,48237,Jack,{'48237':100},FALSE,FALSE,America/Chicago
76429,32.74099,-98.67419,Caddo,TX,Texas,TRUE,,258,0.9,48429,Stephens,"{'48363':18.22,'48429':81.78}",FALSE,FALSE,America/Chicago
76430,32.785,-99.2474,Albany,TX,Texas,TRUE,,2532,2.7,48417,Shackelford,"{'48417':99.84,'48447':0.16}",FALSE,FALSE,America/Chicago
76431,33.31748,-97.85664,Chico,TX,Texas,TRUE,,3384,11,48497,Wise,"{'48237':1.65,'48497':98.35}",FALSE,FALSE,America/Chicago
76432,31.84218,-98.79696,Blanket,TX,Texas,TRUE,,1370,5.5,48049,Brown,"{'48049':91.9,'48093':8.1}",FALSE,FALSE,America/Chicago
76433,32.3152,-98.01972,Bluff Dale,TX,Texas,TRUE,,1416,4.5,48143,Erath,"{'48143':87.92,'48221':8.97,'48425':3.11}",FALSE,FALSE,America/Chicago
76435,32.25176,-98.85668,Carbon,TX,Texas,TRUE,,612,3.3,48133,Eastland,{'48133':100},FALSE,FALSE,America/Chicago
76436,31.86715,-98.22143,Carlton,TX,Texas,TRUE,,212,1.8,48193,Hamilton,"{'48093':34.43,'48193':65.57}",FALSE,FALSE,America/Chicago
76437,32.39591,-99.02367,Cisco,TX,Texas,TRUE,,5721,5.5,48133,Eastland,"{'48059':2.27,'48133':95.33,'48429':2.39}",FALSE,FALSE,America/Chicago
76442,31.89183,-98.61491,Comanche,TX,Texas,TRUE,,7545,6.5,48093,Comanche,"{'48093':98.73,'48333':1.27}",FALSE,FALSE,America/Chicago
76443,32.13333,-99.21055,Cross Plains,TX,Texas,TRUE,,1897,5.2,48059,Callahan,"{'48049':4.9,'48059':93.04,'48083':2.06}",FALSE,FALSE,America/Chicago
76444,32.11471,-98.56571,De Leon,TX,Texas,TRUE,,3635,9.7,48093,Comanche,{'48093':100},FALSE,FALSE,America/Chicago
76445,32.2995,-98.55077,Desdemona,TX,Texas,TRUE,,407,2.3,48133,Eastland,"{'48093':20.64,'48133':77.4,'48143':1.97}",FALSE,FALSE,America/Chicago
76446,32.07521,-98.34946,Dublin,TX,Texas,TRUE,,9000,8.3,48143,Erath,"{'48093':11.63,'48143':88.37}",FALSE,FALSE,America/Chicago
76448,32.40016,-98.80082,Eastland,TX,Texas,TRUE,,5628,17.2,48133,Eastland,{'48133':100},FALSE,FALSE,America/Chicago
76449,32.91566,-98.32279,Graford,TX,Texas,TRUE,,2434,4.5,48363,Palo Pinto,{'48363':100},FALSE,FALSE,America/Chicago
76450,33.0626,-98.62573,Graham,TX,Texas,TRUE,,13258,11.1,48503,Young,"{'48363':1.53,'48429':0.57,'48503':97.9}",FALSE,FALSE,America/Chicago
76452,31.75506,-98.3541,Energy,TX,Texas,TRUE,,75,3.2,48093,Comanche,{'48093':100},FALSE,FALSE,America/Chicago
76453,32.5856,-98.34162,Gordon,TX,Texas,TRUE,,1125,3.3,48363,Palo Pinto,"{'48143':9.69,'48363':90.31}",FALSE,FALSE,America/Chicago
76454,32.20812,-98.729,Gorman,TX,Texas,TRUE,,1688,4.8,48133,Eastland,"{'48093':8.59,'48133':91.41}",FALSE,FALSE,America/Chicago
76455,31.80575,-98.38355,Gustine,TX,Texas,TRUE,,1014,4.3,48093,Comanche,{'48093':100},FALSE,FALSE,America/Chicago
76457,31.952,-98.02941,Hico,TX,Texas,TRUE,,3960,4.8,48193,Hamilton,"{'48035':5,'48143':33.96,'48193':61.04}",FALSE,FALSE,America/Chicago
76458,33.21795,-98.1877,Jacksboro,TX,Texas,TRUE,,6261,4.3,48237,Jack,{'48237':100},FALSE,FALSE,America/Chicago
76459,33.27406,-98.38756,Jermyn,TX,Texas,TRUE,,146,2.5,48237,Jack,{'48237':100},FALSE,FALSE,America/Chicago
76460,33.30966,-98.49838,Loving,TX,Texas,TRUE,,421,1.7,48503,Young,{'48503':100},FALSE,FALSE,America/Chicago
76462,32.52348,-98.02749,Lipan,TX,Texas,TRUE,,2982,6.9,48221,Hood,"{'48143':13.55,'48221':45.47,'48363':14.65,'48367':26.32}",FALSE,FALSE,America/Chicago
76463,32.45666,-98.41488,Mingus,TX,Texas,TRUE,,481,2.4,48363,Palo Pinto,"{'48143':43.66,'48363':56.34}",FALSE,FALSE,America/Chicago
76464,32.5559,-99.16497,Moran,TX,Texas,TRUE,,506,1.1,48417,Shackelford,"{'48059':6.32,'48417':87.35,'48429':6.32}",FALSE,FALSE,America/Chicago
76466,32.43333,-98.73745,Olden,TX,Texas,TRUE,,332,21.2,48133,Eastland,{'48133':100},FALSE,FALSE,America/Chicago
76469,32.34527,-99.19388,Putnam,TX,Texas,TRUE,,96,2.6,48059,Callahan,{'48059':100},FALSE,FALSE,America/Chicago
76470,32.50228,-98.66151,Ranger,TX,Texas,TRUE,,3238,4.4,48133,Eastland,"{'48133':94.07,'48429':5.93}",FALSE,FALSE,America/Chicago
76471,32.11606,-98.98478,Rising Star,TX,Texas,TRUE,,1906,4.2,48133,Eastland,"{'48049':11.86,'48093':2.57,'48133':85.57}",FALSE,FALSE,America/Chicago
76472,32.60118,-98.17055,Santo,TX,Texas,TRUE,,1499,5.7,48363,Palo Pinto,{'48363':100},FALSE,FALSE,America/Chicago
76474,31.97297,-98.79289,Sidney,TX,Texas,TRUE,,281,3,48093,Comanche,"{'48049':1.78,'48093':98.22}",FALSE,FALSE,America/Chicago
76475,32.65904,-98.49888,Strawn,TX,Texas,TRUE,,977,1.6,48363,Palo Pinto,"{'48133':2.25,'48363':97.34,'48429':0.41}",FALSE,FALSE,America/Chicago
76476,32.36651,-97.91946,Tolar,TX,Texas,TRUE,,2637,9.9,48221,Hood,{'48221':100},FALSE,FALSE,America/Chicago
76481,32.9956,-98.74309,South Bend,TX,Texas,TRUE,,208,1.3,48503,Young,"{'48429':0,'48503':100}",FALSE,FALSE,America/Chicago
76483,33.18879,-99.27221,Throckmorton,TX,Texas,TRUE,,1063,0.6,48447,Throckmorton,{'48447':100},FALSE,FALSE,America/Chicago
76484,32.75833,-98.28241,Palo Pinto,TX,Texas,TRUE,,1147,4.2,48363,Palo Pinto,{'48363':100},FALSE,FALSE,America/Chicago
76486,33.02291,-98.0622,Perrin,TX,Texas,TRUE,,1375,5.1,48363,Palo Pinto,"{'48237':69.09,'48363':9.82,'48367':21.09}",FALSE,FALSE,America/Chicago
76487,32.97949,-97.88221,Poolville,TX,Texas,TRUE,,2507,10.8,48367,Parker,"{'48237':5.42,'48367':74.31,'48497':20.26}",FALSE,FALSE,America/Chicago
76490,32.94544,-98.01889,Whitt,TX,Texas,TRUE,,91,47.3,48367,Parker,{'48367':100},FALSE,FALSE,America/Chicago
76491,33.03487,-99.05052,Woodson,TX,Texas,TRUE,,459,1.4,48447,Throckmorton,{'48447':100},FALSE,FALSE,America/Chicago
76501,31.07505,-97.25433,Temple,TX,Texas,TRUE,,16897,55.8,48027,Bell,{'48027':100},FALSE,FALSE,America/Chicago
76502,31.09622,-97.41034,Temple,TX,Texas,TRUE,,31545,193.5,48027,Bell,{'48027':100},FALSE,FALSE,America/Chicago
76504,31.13807,-97.37258,Temple,TX,Texas,TRUE,,24268,346.5,48027,Bell,{'48027':100},FALSE,FALSE,America/Chicago
76508,31.07746,-97.36411,Temple,TX,Texas,TRUE,,0,0,48027,Bell,{'48027':0},FALSE,FALSE,America/Chicago
76511,30.80164,-97.42497,Bartlett,TX,Texas,TRUE,,3317,16.3,48491,Williamson,"{'48027':30.03,'48331':4.85,'48491':65.12}",FALSE,FALSE,America/Chicago
76513,31.05136,-97.49967,Belton,TX,Texas,TRUE,,34172,125.2,48027,Bell,{'48027':100},FALSE,FALSE,America/Chicago
76518,30.84974,-97.15418,Buckholts,TX,Texas,TRUE,,1581,5.2,48331,Milam,{'48331':100},FALSE,FALSE,America/Chicago
76519,30.99426,-97.04726,Burlington,TX,Texas,TRUE,,626,4.7,48145,Falls,"{'48027':50.48,'48145':8.79,'48331':40.73}",FALSE,FALSE,America/Chicago
76520,30.87611,-96.90748,Cameron,TX,Texas,TRUE,,8413,10.8,48331,Milam,{'48331':100},FALSE,FALSE,America/Chicago
76522,31.21606,-97.97338,Copperas Cove,TX,Texas,TRUE,,35534,119.4,48099,Coryell,"{'48099':94.69,'48281':5.31}",FALSE,FALSE,America/Chicago
76523,30.78956,-97.29127,Davilla,TX,Texas,TRUE,,18,11.5,48331,Milam,{'48331':100},FALSE,FALSE,America/Chicago
76524,31.26693,-97.20313,Eddy,TX,Texas,TRUE,,2867,16.5,48309,McLennan,"{'48145':18.97,'48309':81.03}",FALSE,FALSE,America/Chicago
76525,31.48559,-98.14598,Evant,TX,Texas,TRUE,,1062,2.1,48281,Lampasas,"{'48099':51.13,'48193':42.47,'48281':6.4}",FALSE,FALSE,America/Chicago
76527,30.84419,-97.80605,Florence,TX,Texas,TRUE,,4058,12.2,48491,Williamson,"{'48027':4.93,'48053':6.75,'48491':88.32}",FALSE,FALSE,America/Chicago
76528,31.42046,-97.76154,Gatesville,TX,Texas,TRUE,,16974,13,48099,Coryell,"{'48027':1.66,'48099':98.34}",FALSE,FALSE,America/Chicago
76530,30.71583,-97.42174,Granger,TX,Texas,TRUE,,2540,10.5,48491,Williamson,{'48491':100},FALSE,FALSE,America/Chicago
76531,31.6858,-98.18813,Hamilton,TX,Texas,TRUE,,4978,5,48193,Hamilton,"{'48193':99.94,'48333':0.06}",FALSE,FALSE,America/Chicago
76534,30.88262,-97.37359,Holland,TX,Texas,TRUE,,2615,11.4,48027,Bell,"{'48027':96.6,'48331':3.4}",FALSE,FALSE,America/Chicago
76537,30.81749,-97.60543,Jarrell,TX,Texas,TRUE,,3870,27.8,48491,Williamson,{'48491':100},FALSE,FALSE,America/Chicago
76538,31.64149,-97.89017,Jonesboro,TX,Texas,TRUE,,761,2,48099,Coryell,"{'48099':51.51,'48193':48.49}",FALSE,FALSE,America/Chicago
76539,31.08867,-98.00991,Kempner,TX,Texas,TRUE,,7841,22,48099,Coryell,"{'48027':17.45,'48053':3.74,'48099':9.49,'48281':69.33}",FALSE,FALSE,America/Chicago
76541,31.11409,-97.72892,Killeen,TX,Texas,TRUE,,19206,1569.1,48027,Bell,{'48027':100},FALSE,FALSE,America/Chicago
76542,31.0106,-97.74609,Killeen,TX,Texas,TRUE,,40025,192.2,48027,Bell,{'48027':100},FALSE,FALSE,America/Chicago
76543,31.13896,-97.64326,Killeen,TX,Texas,TRUE,,30430,242.1,48027,Bell,{'48027':100},FALSE,FALSE,America/Chicago
76544,31.14311,-97.76164,Fort Hood,TX,Texas,TRUE,,29943,377,48027,Bell,"{'48027':51.06,'48099':48.94}",FALSE,FALSE,America/Chicago
76548,31.05081,-97.64587,Harker Heights,TX,Texas,TRUE,,26344,655.9,48027,Bell,{'48027':100},FALSE,FALSE,America/Chicago
76549,31.01317,-97.82996,Killeen,TX,Texas,TRUE,,44490,223.8,48027,Bell,"{'48027':99.2,'48053':0.4,'48099':0.4}",FALSE,FALSE,America/Chicago
76550,31.08754,-98.22873,Lampasas,TX,Texas,TRUE,,11586,8.4,48281,Lampasas,"{'48053':7.91,'48281':92.09}",FALSE,FALSE,America/Chicago
76554,30.97575,-97.3678,Little River Academy,TX,Texas,TRUE,,2104,101.9,48027,Bell,{'48027':100},FALSE,FALSE,America/Chicago
76556,30.70285,-96.82583,Milano,TX,Texas,TRUE,,1461,5.7,48331,Milam,{'48331':100},FALSE,FALSE,America/Chicago
76557,31.29554,-97.39494,Moody,TX,Texas,TRUE,,5178,14.7,48309,McLennan,"{'48027':33.35,'48099':6.45,'48309':60.2}",FALSE,FALSE,America/Chicago
76559,31.07639,-97.60489,Nolanville,TX,Texas,TRUE,,5051,290.5,48027,Bell,{'48027':100},FALSE,FALSE,America/Chicago
76561,31.41292,-97.53715,Oglesby,TX,Texas,TRUE,,962,8.2,48099,Coryell,{'48099':100},FALSE,FALSE,America/Chicago
76565,31.64369,-98.351,Pottsville,TX,Texas,TRUE,,74,1,48193,Hamilton,{'48193':100},FALSE,FALSE,America/Chicago
76566,31.51053,-97.99616,Purmela,TX,Texas,TRUE,,258,1.8,48099,Coryell,"{'48099':89.15,'48193':10.85}",FALSE,FALSE,America/Chicago
76567,30.65,-97.00757,Rockdale,TX,Texas,TRUE,,8984,17.9,48331,Milam,"{'48051':2.25,'48331':97.75}",FALSE,FALSE,America/Chicago
76569,30.94373,-97.22878,Rogers,TX,Texas,TRUE,,2498,11.8,48027,Bell,"{'48027':96.4,'48331':3.6}",FALSE,FALSE,America/Chicago
76570,31.08166,-96.93866,Rosebud,TX,Texas,TRUE,,2572,5.5,48145,Falls,"{'48145':96.23,'48331':3.77}",FALSE,FALSE,America/Chicago
76571,30.93381,-97.58907,Salado,TX,Texas,TRUE,,6790,22.2,48027,Bell,{'48027':100},FALSE,FALSE,America/Chicago
76573,30.81862,-97.50231,Schwertner,TX,Texas,TRUE,,26,11.2,48491,Williamson,{'48491':100},FALSE,FALSE,America/Chicago
76574,30.58422,-97.38742,Taylor,TX,Texas,TRUE,,17661,47.9,48491,Williamson,{'48491':100},FALSE,FALSE,America/Chicago
76577,30.62971,-97.16969,Thorndale,TX,Texas,TRUE,,3046,7.8,48331,Milam,"{'48331':98.39,'48491':1.61}",FALSE,FALSE,America/Chicago
76578,30.53614,-97.2379,Thrall,TX,Texas,TRUE,,1766,9.1,48491,Williamson,{'48491':100},FALSE,FALSE,America/Chicago
76579,31.197,-97.2637,Troy,TX,Texas,TRUE,,4258,28.7,48027,Bell,"{'48027':97.63,'48145':2.37}",FALSE,FALSE,America/Chicago
76596,31.47755,-97.7296,Gatesville,TX,Texas,TRUE,,1274,1629.4,48099,Coryell,{'48099':100},FALSE,FALSE,America/Chicago
76597,31.48643,-97.70685,Gatesville,TX,Texas,TRUE,,2882,2307.1,48099,Coryell,{'48099':100},FALSE,FALSE,America/Chicago
76598,31.47533,-97.73546,Gatesville,TX,Texas,TRUE,,523,5236.7,48099,Coryell,{'48099':100},FALSE,FALSE,America/Chicago
76599,31.4679,-97.73518,Gatesville,TX,Texas,TRUE,,1956,1535.6,48099,Coryell,{'48099':100},FALSE,FALSE,America/Chicago
76621,31.88299,-97.08594,Abbott,TX,Texas,TRUE,,1037,5.5,48217,Hill,{'48217':100},FALSE,FALSE,America/Chicago
76622,31.82204,-97.24398,Aquilla,TX,Texas,TRUE,,1015,7.4,48217,Hill,{'48217':100},FALSE,FALSE,America/Chicago
76623,32.21038,-96.75658,Avalon,TX,Texas,TRUE,,242,18.4,48139,Ellis,{'48139':100},FALSE,FALSE,America/Chicago
76624,31.6566,-96.9596,Axtell,TX,Texas,TRUE,,2231,13.4,48309,McLennan,{'48309':100},FALSE,FALSE,America/Chicago
76626,32.10623,-96.71536,Blooming Grove,TX,Texas,TRUE,,1563,14.8,48349,Navarro,{'48349':100},FALSE,FALSE,America/Chicago
76627,32.10741,-97.39448,Blum,TX,Texas,TRUE,,1601,7,48217,Hill,{'48217':100},FALSE,FALSE,America/Chicago
76628,32.03143,-96.95221,Brandon,TX,Texas,TRUE,,111,4.6,48217,Hill,{'48217':100},FALSE,FALSE,America/Chicago
76629,31.15492,-96.6554,Bremond,TX,Texas,TRUE,,1989,5.4,48395,Robertson,"{'48145':9.5,'48395':90.5}",FALSE,FALSE,America/Chicago
76630,31.34051,-97.2209,Bruceville,TX,Texas,TRUE,,1840,49.3,48309,McLennan,"{'48145':0.6,'48309':99.4}",FALSE,FALSE,America/Chicago
76631,31.97451,-96.96749,Bynum,TX,Texas,TRUE,,522,4.9,48217,Hill,{'48217':100},FALSE,FALSE,America/Chicago
76632,31.29873,-97.06009,Chilton,TX,Texas,TRUE,,1778,11.4,48145,Falls,{'48145':100},FALSE,FALSE,America/Chicago
76633,31.6781,-97.31732,China Spring,TX,Texas,TRUE,,4973,39.8,48309,McLennan,"{'48035':9.75,'48309':90.25}",FALSE,FALSE,America/Chicago
76634,31.80782,-97.56147,Clifton,TX,Texas,TRUE,,7093,9.7,48035,Bosque,"{'48035':99.38,'48099':0.62}",FALSE,FALSE,America/Chicago
76635,31.7284,-96.66385,Coolidge,TX,Texas,TRUE,,1341,4.9,48293,Limestone,{'48293':100},FALSE,FALSE,America/Chicago
76636,32.17157,-97.28592,Covington,TX,Texas,TRUE,,1497,13.3,48217,Hill,{'48217':100},FALSE,FALSE,America/Chicago
76637,31.76614,-97.81682,Cranfills Gap,TX,Texas,TRUE,,536,5.2,48035,Bosque,"{'48035':91.04,'48193':8.96}",FALSE,FALSE,America/Chicago
76638,31.5498,-97.44461,Crawford,TX,Texas,TRUE,,2837,13.3,48309,McLennan,{'48309':100},FALSE,FALSE,America/Chicago
76639,31.87246,-96.65574,Dawson,TX,Texas,TRUE,,1584,6.7,48349,Navarro,{'48349':100},FALSE,FALSE,America/Chicago
76640,31.68989,-97.07077,Elm Mott,TX,Texas,TRUE,,3005,40.8,48309,McLennan,{'48309':100},FALSE,FALSE,America/Chicago
76641,32.03449,-96.79489,Frost,TX,Texas,TRUE,,1674,8.6,48349,Navarro,{'48349':100},FALSE,FALSE,America/Chicago
76642,31.50133,-96.51758,Groesbeck,TX,Texas,TRUE,,7057,10.7,48293,Limestone,{'48293':100},FALSE,FALSE,America/Chicago
76643,31.4538,-97.19366,Hewitt,TX,Texas,TRUE,,13554,652.2,48309,McLennan,{'48309':100},FALSE,FALSE,America/Chicago
76645,32.02172,-97.1336,Hillsboro,TX,Texas,TRUE,,11039,25.5,48217,Hill,{'48217':100},FALSE,FALSE,America/Chicago
76648,31.84718,-96.80272,Hubbard,TX,Texas,TRUE,,2302,8.6,48349,Navarro,"{'48217':88.62,'48293':2.3,'48349':9.08}",FALSE,FALSE,America/Chicago
76649,32.00077,-97.87751,Iredell,TX,Texas,TRUE,,790,2.2,48035,Bosque,"{'48035':91.52,'48143':8.48}",FALSE,FALSE,America/Chicago
76650,31.98357,-96.8604,Irene,TX,Texas,TRUE,,104,3.8,48217,Hill,{'48217':100},FALSE,FALSE,America/Chicago
76651,32.1807,-96.86697,Italy,TX,Texas,TRUE,,3300,12.3,48139,Ellis,{'48139':100},FALSE,FALSE,America/Chicago
76652,32.11575,-97.57043,Kopperl,TX,Texas,TRUE,,1087,4.8,48035,Bosque,{'48035':100},FALSE,FALSE,America/Chicago
76653,31.29809,-96.60818,Kosse,TX,Texas,TRUE,,1082,2.8,48293,Limestone,"{'48145':18.58,'48293':79.76,'48395':1.66}",FALSE,FALSE,America/Chicago
76654,31.73054,-97.01427,Leroy,TX,Texas,TRUE,,151,90.8,48309,McLennan,{'48309':100},FALSE,FALSE,America/Chicago
76655,31.39608,-97.1774,Lorena,TX,Texas,TRUE,,7831,39.6,48309,McLennan,"{'48145':7.5,'48309':92.5}",FALSE,FALSE,America/Chicago
76656,31.18466,-97.05859,Lott,TX,Texas,TRUE,,2276,7.6,48145,Falls,{'48145':100},FALSE,FALSE,America/Chicago
76657,31.4458,-97.39449,Mc Gregor,TX,Texas,TRUE,,9307,33.8,48309,McLennan,"{'48099':1.64,'48309':98.36}",FALSE,FALSE,America/Chicago
76660,31.9243,-96.90239,Malone,TX,Texas,TRUE,,506,5.5,48217,Hill,{'48217':100},FALSE,FALSE,America/Chicago
76661,31.31864,-96.84932,Marlin,TX,Texas,TRUE,,8708,20.9,48145,Falls,{'48145':100},FALSE,FALSE,America/Chicago
76664,31.55795,-96.79575,Mart,TX,Texas,TRUE,,3514,10,48309,McLennan,"{'48145':1.39,'48293':10.39,'48309':88.22}",FALSE,FALSE,America/Chicago
76665,31.9135,-97.71631,Meridian,TX,Texas,TRUE,,2526,6.1,48035,Bosque,{'48035':100},FALSE,FALSE,America/Chicago
